序號,答案
20240221114013,2034.8
20240221115013,2015.49
20240221120013,2092.99
20240221121013,2114.76
20240221122013,2098.78
20240221123013,2103.79
20240221124013,2135.32
20240221125013,2109.51
20240221130013,1279.85
20240221131013,1120.85
20240221132013,923.88
20240221133013,1423.26
20240221134013,1015.35
20240221135013,1110.53
20240221140013,935.99
20240221141013,1326.49
20240221142013,1069.22
20240221143013,620.22
20240221144013,68.78
20240221145013,152.49
20240221150013,100.05
20240221151013,88.39
20240221152013,42.65
20240221153013,30.18
20240221154013,18.23
20240221155013,14.51
20240221160013,16.1
20240221161013,10.54
20240221162013,5.97
20240221163013,2.73
20240221164013,2.0
20240221165013,0.4
20240314090013,13.9
20240314091013,9.57
20240314092013,7.87
20240314093013,10.03
20240314094013,10.38
20240314095013,21.78
20240314100013,26.91
20240314101013,11.52
20240314102013,4.91
20240314103013,22.7
20240314104013,28.52
20240314105013,106.76
20240314110013,267.54
20240314111013,321.81
20240314112013,50.12
20240314113013,51.67
20240314114013,61.4
20240314115013,57.09
20240314120013,50.91
20240314121013,42.5
20240314122013,27.93
20240314123013,19.01
20240314124013,25.16
20240314125013,44.15
20240314130013,44.2
20240314131013,34.59
20240314132013,51.55
20240314133013,77.62
20240314134013,89.23
20240314135013,123.36
20240314140013,351.43
20240314141013,460.13
20240314142013,179.75
20240314143013,160.41
20240314144013,910.89
20240314145013,781.25
20240314150013,626.84
20240314151013,649.73
20240314152013,345.27
20240314153013,834.62
20240314154013,201.15
20240314155013,62.56
20240314160013,21.31
20240314161013,13.85
20240314162013,11.22
20240314163013,12.98
20240314164013,10.65
20240314165013,11.07
20240316090013,397.61
20240316091013,519.68
20240316092013,602.61
20240316093013,682.92
20240316094013,435.79
20240316095013,485.64
20240316100013,1179.31
20240316101013,1279.5
20240316102013,1448.89
20240316103013,1519.72
20240316104013,1527.29
20240316105013,1608.56
20240316110013,1270.98
20240316111013,1316.38
20240316112013,1332.78
20240316113013,1546.24
20240316114013,1961.77
20240316115013,1929.09
20240316120013,1964.98
20240316121013,1874.65
20240316122013,2003.97
20240316123013,1983.86
20240316124013,1857.8
20240316125013,1093.48
20240316130013,1051.79
20240316131013,835.81
20240316132013,852.28
20240316133013,1621.61
20240316134013,1308.24
20240316135013,321.06
20240316140013,569.74
20240316141013,352.18
20240316142013,199.53
20240316143013,146.66
20240316144013,124.7
20240316145013,163.88
20240316150013,177.34
20240316151013,128.72
20240316152013,86.5
20240316153013,73.22
20240316154013,87.36
20240316155013,46.2
20240316160013,30.49
20240316161013,27.07
20240316162013,23.66
20240316163013,18.09
20240316164013,11.59
20240316165013,5.11
20240328090013,396.54
20240328091013,532.28
20240328092013,753.15
20240328093013,881.62
20240328094013,1015.89
20240328095013,1047.48
20240328100013,1206.39
20240328101013,1232.56
20240328102013,1306.82
20240328103013,1315.8
20240328104013,1429.81
20240328105013,1500.19
20240328110013,1691.4
20240328111013,1794.95
20240328112013,1865.51
20240328113013,1795.71
20240328114013,1850.72
20240328115013,1892.59
20240328120013,1963.2
20240328121013,1795.78
20240328122013,1763.92
20240328123013,1820.76
20240328124013,1582.62
20240328125013,1606.58
20240328130013,2099.64
20240328131013,733.11
20240328132013,497.24
20240328133013,340.9
20240328134013,1000.94
20240328135013,123.91
20240328140013,84.67
20240328141013,292.11
20240328142013,148.77
20240328143013,103.26
20240328144013,99.22
20240328145013,51.73
20240328150013,155.34
20240328151013,425.27
20240328152013,140.58
20240328153013,92.99
20240328154013,118.18
20240328155013,138.66
20240328160013,201.53
20240328161013,103.47
20240328162013,67.37
20240328163013,28.9
20240328164013,21.13
20240328165013,14.33
20240412090013,257.82
20240412091013,389.87
20240412092013,468.21
20240412093013,574.29
20240412094013,663.4
20240412095013,799.08
20240412100013,970.12
20240412101013,1020.63
20240412102013,1170.04
20240412103013,1232.43
20240412104013,1297.43
20240412105013,1286.9
20240412110013,1276.11
20240412111013,1091.43
20240412112013,1078.48
20240412113013,1436.8
20240412114013,1393.41
20240412115013,1393.82
20240412120013,1128.78
20240412121013,1337.95
20240412122013,1168.51
20240412123013,1111.53
20240412124013,335.52
20240412125013,174.82
20240412130013,150.0
20240412131013,170.58
20240412132013,231.66
20240412133013,661.07
20240412134013,454.42
20240412135013,341.02
20240412140013,249.62
20240412141013,193.09
20240412142013,189.98
20240412143013,232.77
20240412144013,156.62
20240412145013,100.9
20240412150013,93.07
20240412151013,77.66
20240412152013,59.55
20240412153013,45.38
20240412154013,40.58
20240412155013,44.89
20240412160013,44.47
20240412161013,43.67
20240412162013,35.12
20240412163013,26.61
20240412164013,21.14
20240412165013,17.36
20240619090013,157.27
20240619091013,327.91
20240619092013,395.35
20240619093013,466.38
20240619094013,495.64
20240619095013,622.95
20240619100013,701.75
20240619101013,779.75
20240619102013,924.29
20240619103013,917.2
20240619104013,689.05
20240619105013,1005.5
20240619110013,1028.69
20240619111013,974.63
20240619112013,1094.06
20240619113013,1044.87
20240619114013,1214.97
20240619115013,1234.79
20240619120013,1185.08
20240619121013,1201.28
20240619122013,1249.05
20240619123013,1320.91
20240619124013,771.16
20240619125013,1369.61
20240619130013,1397.31
20240619131013,569.85
20240619132013,723.81
20240619133013,312.65
20240619134013,581.63
20240619135013,666.02
20240619140013,197.54
20240619141013,77.8
20240619142013,63.59
20240619143013,60.34
20240619144013,22.02
20240619145013,15.7
20240619150013,7.27
20240619151013,2.22
20240619152013,2.89
20240619153013,0.91
20240619154013,0.48
20240619155013,0.01
20240619160013,0.0
20240619161013,0.0
20240619162013,0.0
20240619163013,0.0
20240619164013,0.0
20240619165013,0.0
20240225090014,8.14
20240225091014,11.06
20240225092014,12.19
20240225093014,12.08
20240225094014,12.19
20240225095014,13.74
20240225100014,17.13
20240225101014,18.26
20240225102014,30.19
20240225103014,33.3
20240225104014,27.08
20240225105014,36.51
20240225110014,55.32
20240225111014,102.36
20240225112014,133.85
20240225113014,95.23
20240225114014,181.69
20240225115014,200.48
20240225120014,229.54
20240225121014,195.4
20240225122014,151.57
20240225123014,105.9
20240225124014,110.83
20240225125014,146.58
20240225130014,86.44
20240225131014,43.25
20240225132014,80.79
20240225133014,63.32
20240225134014,45.72
20240225135014,35.98
20240225140014,21.96
20240225141014,17.34
20240225142014,17.53
20240225143014,18.83
20240225144014,14.99
20240225145014,11.37
20240225150014,7.61
20240225151014,6.83
20240225152014,5.91
20240225153014,6.98
20240225154014,8.54
20240225155014,9.89
20240225160014,6.94
20240225161014,5.44
20240225162014,3.0
20240225163014,0.31
20240225164014,0.27
20240225165014,0.49
20240227090014,134.11
20240227091014,125.49
20240227092014,65.11
20240227093014,110.95
20240227094014,155.45
20240227095014,139.39
20240227100014,171.6
20240227101014,113.06
20240227102014,82.21
20240227103014,68.98
20240227104014,54.62
20240227105014,53.8
20240227110014,31.1
20240227111014,39.17
20240227112014,33.83
20240227113014,29.95
20240227114014,20.36
20240227115014,16.65
20240227120014,22.91
20240227121014,25.49
20240227122014,29.96
20240227123014,30.88
20240227124014,28.84
20240227125014,25.14
20240227130014,22.52
20240227131014,23.15
20240227132014,17.76
20240227133014,10.31
20240227134014,10.33
20240227135014,17.59
20240227140014,22.12
20240227141014,11.26
20240227142014,8.42
20240227143014,10.8
20240227144014,6.85
20240227145014,7.09
20240227150014,5.87
20240227151014,4.44
20240227152014,1.28
20240227153014,0.73
20240227154014,0.24
20240227155014,0.23
20240227160014,0.0
20240227161014,0.0
20240227162014,0.0
20240227163014,0.0
20240227164014,0.0
20240227165014,0.0
20240327090014,103.0
20240327091014,97.16
20240327092014,98.36
20240327093014,157.03
20240327094014,273.38
20240327095014,453.92
20240327100014,500.01
20240327101014,656.05
20240327102014,692.94
20240327103014,572.28
20240327104014,899.62
20240327105014,930.32
20240327110014,684.9
20240327111014,609.0
20240327112014,440.96
20240327113014,366.21
20240327114014,286.44
20240327115014,251.03
20240327120014,283.86
20240327121014,240.81
20240327122014,225.42
20240327123014,215.63
20240327124014,209.07
20240327125014,195.81
20240327130014,201.41
20240327131014,134.76
20240327132014,77.02
20240327133014,63.64
20240327134014,46.6
20240327135014,31.79
20240327140014,18.13
20240327141014,15.32
20240327142014,15.33
20240327143014,28.84
20240327144014,23.48
20240327145014,25.18
20240327150014,13.5
20240327151014,6.76
20240327152014,8.61
20240327153014,7.67
20240327154014,8.98
20240327155014,8.37
20240327160014,7.63
20240327161014,4.37
20240327162014,5.62
20240327163014,5.43
20240327164014,3.39
20240327165014,1.69
20240417090014,905.94
20240417091014,1030.33
20240417092014,1109.62
20240417093014,1197.31
20240417094014,1287.68
20240417095014,1384.83
20240417100014,1470.47
20240417101014,1505.98
20240417102014,1589.29
20240417103014,1635.75
20240417104014,1678.72
20240417105014,1729.24
20240417110014,1813.17
20240417111014,1813.13
20240417112014,1857.71
20240417113014,1822.22
20240417114014,1751.36
20240417115014,1770.85
20240417120014,1778.86
20240417121014,1723.31
20240417122014,1733.25
20240417123014,1741.52
20240417124014,1623.78
20240417125014,1415.87
20240417130014,832.95
20240417131014,643.52
20240417132014,740.4
20240417133014,444.53
20240417134014,482.41
20240417135014,453.91
20240417140014,964.25
20240417141014,877.05
20240417142014,216.96
20240417143014,67.72
20240417144014,59.01
20240417145014,55.93
20240417150014,78.05
20240417151014,64.25
20240417152014,39.62
20240417153014,29.04
20240417154014,37.95
20240417155014,30.52
20240417160014,45.47
20240417161014,36.96
20240417162014,26.87
20240417163014,24.66
20240417164014,21.83
20240417165014,17.16
20240517090014,877.8
20240517091014,1236.47
20240517092014,1390.1
20240517093014,1404.84
20240517094014,1370.8
20240517095014,1380.3
20240517100014,1383.11
20240517101014,565.31
20240517102014,336.11
20240517103014,194.65
20240517104014,291.78
20240517105014,240.07
20240517110014,283.39
20240517111014,263.06
20240517112014,373.28
20240517113014,1128.9
20240517114014,772.52
20240517115014,683.92
20240517120014,224.16
20240517121014,68.98
20240517122014,30.26
20240517123014,17.14
20240517124014,14.68
20240517125014,9.49
20240517130014,7.26
20240517131014,14.36
20240517132014,39.72
20240517133014,51.98
20240517134014,63.09
20240517135014,76.33
20240517140014,75.64
20240517141014,205.7
20240517142014,186.65
20240517143014,56.66
20240517144014,21.5
20240517145014,15.31
20240517150014,16.9
20240517151014,12.64
20240517152014,19.79
20240517153014,54.46
20240517154014,73.05
20240517155014,168.26
20240517160014,162.46
20240517161014,66.38
20240517162014,37.96
20240517163014,12.03
20240517164014,5.33
20240517165014,1.02
20240704090014,555.6
20240704091014,633.62
20240704092014,673.81
20240704093014,762.08
20240704094014,814.91
20240704095014,895.36
20240704100014,977.91
20240704101014,1035.24
20240704102014,1092.95
20240704103014,1162.78
20240704104014,1141.47
20240704105014,1187.04
20240704110014,1185.08
20240704111014,1217.28
20240704112014,1214.91
20240704113014,1172.32
20240704114014,1241.26
20240704115014,1234.12
20240704120014,1276.73
20240704121014,1289.68
20240704122014,1282.64
20240704123014,1264.96
20240704124014,1254.72
20240704125014,1251.05
20240704130014,1226.79
20240704131014,1231.25
20240704132014,1211.68
20240704133014,1151.64
20240704134014,1131.41
20240704135014,1088.01
20240704140014,1015.61
20240704141014,945.93
20240704142014,885.49
20240704143014,861.72
20240704144014,748.41
20240704145014,662.14
20240704150014,409.4
20240704151014,532.22
20240704152014,597.63
20240704153014,513.96
20240704154014,222.06
20240704155014,85.38
20240704160014,39.2
20240704161014,25.95
20240704162014,25.51
20240704163014,22.98
20240704164014,16.1
20240704165014,14.74
20240715090014,649.18
20240715091014,705.64
20240715092014,794.49
20240715093014,887.35
20240715094014,891.37
20240715095014,810.12
20240715100014,767.08
20240715101014,916.39
20240715102014,788.19
20240715103014,1082.51
20240715104014,785.79
20240715105014,696.22
20240715110014,940.36
20240715111014,1280.45
20240715112014,1257.0
20240715113014,1233.92
20240715114014,1217.14
20240715115014,1243.9
20240715120014,1286.64
20240715121014,1246.98
20240715122014,1218.21
20240715123014,1224.57
20240715124014,1110.35
20240715125014,527.05
20240715130014,1192.91
20240715131014,976.16
20240715132014,507.54
20240715133014,889.31
20240715134014,527.81
20240715135014,1211.72
20240715140014,1126.91
20240715141014,909.72
20240715142014,556.33
20240715143014,688.27
20240715144014,645.81
20240715145014,172.3
20240715150014,45.12
20240715151014,205.95
20240715152014,50.24
20240715153014,34.12
20240715154014,45.14
20240715155014,30.02
20240715160014,19.74
20240715161014,28.62
20240715162014,18.66
20240715163014,17.54
20240715164014,13.78
20240715165014,13.26
20240215090015,120.36
20240215091015,75.47
20240215092015,100.93
20240215093015,154.47
20240215094015,1171.25
20240215095015,1721.55
20240215100015,1617.84
20240215101015,1704.6
20240215102015,1168.67
20240215103015,688.29
20240215104015,1917.61
20240215105015,1786.88
20240215110015,1915.74
20240215111015,1954.27
20240215112015,1904.27
20240215113015,1877.71
20240215114015,1895.83
20240215115015,1863.43
20240215120015,832.59
20240215121015,317.73
20240215122015,487.51
20240215123015,186.51
20240215124015,179.27
20240215125015,92.69
20240215130015,141.61
20240215131015,116.63
20240215132015,100.82
20240215133015,87.99
20240215134015,123.71
20240215135015,93.22
20240215140015,42.16
20240215141015,41.76
20240215142015,36.88
20240215143015,35.98
20240215144015,45.39
20240215145015,35.42
20240215150015,34.42
20240215151015,31.24
20240215152015,31.46
20240215153015,36.49
20240215154015,42.84
20240215155015,31.77
20240215160015,20.39
20240215161015,16.55
20240215162015,12.52
20240215163015,7.55
20240215164015,7.52
20240215165015,5.37
20240218090015,307.59
20240218091015,124.58
20240218092015,212.1
20240218093015,450.32
20240218094015,1808.4
20240218095015,2051.75
20240218100015,1413.26
20240218101015,1578.43
20240218102015,1966.24
20240218103015,1957.88
20240218104015,1968.44
20240218105015,2018.5
20240218110015,2070.4
20240218111015,2118.0
20240218112015,2003.89
20240218113015,1672.72
20240218114015,1679.78
20240218115015,430.58
20240218120015,154.5
20240218121015,109.1
20240218122015,94.54
20240218123015,59.49
20240218124015,90.2
20240218125015,95.75
20240218130015,106.69
20240218131015,97.77
20240218132015,66.18
20240218133015,47.86
20240218134015,39.78
20240218135015,32.7
20240218140015,21.73
20240218141015,16.12
20240218142015,17.19
20240218143015,18.11
20240218144015,22.7
20240218145015,20.68
20240218150015,44.87
20240218151015,29.7
20240218152015,25.18
20240218153015,21.3
20240218154015,16.26
20240218155015,9.51
20240218160015,4.92
20240218161015,2.14
20240218162015,0.16
20240218163015,0.36
20240218164015,0.02
20240218165015,0.0
20240314090015,0.68
20240314091015,0.66
20240314092015,4.16
20240314093015,3.32
20240314094015,2.08
20240314095015,1.82
20240314100015,5.62
20240314101015,3.88
20240314102015,8.52
20240314103015,13.76
20240314104015,14.13
20240314105015,23.11
20240314110015,31.0
20240314111015,43.06
20240314112015,34.65
20240314113015,26.41
20240314114015,24.42
20240314115015,16.11
20240314120015,12.72
20240314121015,13.26
20240314122015,14.46
20240314123015,10.22
20240314124015,9.66
20240314125015,14.94
20240314130015,19.28
20240314131015,16.21
20240314132015,22.73
20240314133015,25.19
20240314134015,37.48
20240314135015,44.29
20240314140015,49.78
20240314141015,48.31
20240314142015,39.0
20240314143015,34.09
20240314144015,45.49
20240314145015,41.59
20240314150015,19.69
20240314151015,19.18
20240314152015,17.46
20240314153015,10.46
20240314154015,13.82
20240314155015,16.18
20240314160015,12.96
20240314161015,7.72
20240314162015,5.73
20240314163015,4.14
20240314164015,3.24
20240314165015,2.85
20240317090015,764.62
20240317091015,334.65
20240317092015,455.17
20240317093015,436.4
20240317094015,617.89
20240317095015,1578.74
20240317100015,1611.73
20240317101015,1092.75
20240317102015,1656.0
20240317103015,945.32
20240317104015,1265.96
20240317105015,1649.17
20240317110015,199.09
20240317111015,63.01
20240317112015,106.47
20240317113015,272.61
20240317114015,294.82
20240317115015,835.56
20240317120015,284.27
20240317121015,182.23
20240317122015,152.81
20240317123015,103.42
20240317124015,108.9
20240317125015,100.57
20240317130015,93.96
20240317131015,84.83
20240317132015,86.14
20240317133015,69.18
20240317134015,60.67
20240317135015,74.08
20240317140015,78.35
20240317141015,56.82
20240317142015,37.54
20240317143015,33.1
20240317144015,31.12
20240317145015,29.42
20240317150015,24.46
20240317151015,19.89
20240317152015,12.66
20240317153015,10.02
20240317154015,13.14
20240317155015,14.37
20240317160015,10.93
20240317161015,10.51
20240317162015,7.85
20240317163015,3.31
20240317164015,1.76
20240317165015,0.94
20240412090015,1210.31
20240412091015,1340.37
20240412092015,1383.24
20240412093015,1392.55
20240412094015,1463.62
20240412095015,1507.82
20240412100015,1517.42
20240412101015,1564.5
20240412102015,1553.5
20240412103015,1621.1
20240412104015,1653.18
20240412105015,1615.67
20240412110015,1654.93
20240412111015,1611.16
20240412112015,1596.74
20240412113015,1535.36
20240412114015,1507.45
20240412115015,1528.57
20240412120015,1307.74
20240412121015,1144.32
20240412122015,1006.22
20240412123015,988.42
20240412124015,822.3
20240412125015,482.92
20240412130015,239.43
20240412131015,183.05
20240412132015,168.26
20240412133015,158.09
20240412134015,144.5
20240412135015,124.33
20240412140015,93.29
20240412141015,74.93
20240412142015,51.64
20240412143015,40.87
20240412144015,37.22
20240412145015,32.49
20240412150015,43.25
20240412151015,32.62
20240412152015,29.39
20240412153015,21.81
20240412154015,15.8
20240412155015,15.09
20240412160015,16.76
20240412161015,15.93
20240412162015,12.32
20240412163015,9.48
20240412164015,5.6
20240412165015,1.42
20240518090015,1549.58
20240518091015,1321.31
20240518092015,1132.87
20240518093015,1417.21
20240518094015,1269.63
20240518095015,971.58
20240518100015,1281.88
20240518101015,1042.58
20240518102015,1180.62
20240518103015,1488.02
20240518104015,1519.6
20240518105015,1514.09
20240518110015,1419.9
20240518111015,1393.52
20240518112015,1312.42
20240518113015,1431.48
20240518114015,1217.68
20240518115015,1197.9
20240518120015,1043.5
20240518121015,977.07
20240518122015,1103.5
20240518123015,1196.15
20240518124015,926.07
20240518125015,1161.87
20240518130015,763.47
20240518131015,481.94
20240518132015,317.88
20240518133015,160.93
20240518134015,117.18
20240518135015,56.24
20240518140015,37.41
20240518141015,67.28
20240518142015,65.66
20240518143015,59.56
20240518144015,56.38
20240518145015,48.45
20240518150015,50.72
20240518151015,56.9
20240518152015,54.54
20240518153015,43.8
20240518154015,29.25
20240518155015,27.97
20240518160015,19.55
20240518161015,28.86
20240518162015,36.03
20240518163015,20.73
20240518164015,11.77
20240518165015,5.8
20240530090015,1485.11
20240530091015,598.29
20240530092015,518.96
20240530093015,227.28
20240530094015,153.41
20240530095015,107.08
20240530100015,75.57
20240530101015,166.69
20240530102015,218.74
20240530103015,450.03
20240530104015,1116.85
20240530105015,1481.11
20240530110015,935.33
20240530111015,681.18
20240530112015,510.29
20240530113015,514.0
20240530114015,429.36
20240530115015,741.75
20240530120015,1394.56
20240530121015,920.25
20240530122015,748.94
20240530123015,1063.03
20240530124015,981.37
20240530125015,774.44
20240530130015,510.97
20240530131015,409.46
20240530132015,265.25
20240530133015,269.82
20240530134015,312.59
20240530135015,176.5
20240530140015,95.72
20240530141015,49.81
20240530142015,21.6
20240530143015,22.49
20240530144015,35.68
20240530145015,29.08
20240530150015,23.97
20240530151015,17.15
20240530152015,5.81
20240530153015,3.67
20240530154015,2.79
20240530155015,1.8
20240530160015,5.89
20240530161015,7.11
20240530162015,10.12
20240530163015,6.64
20240530164015,3.99
20240530165015,1.64
20240605090015,193.52
20240605091015,161.9
20240605092015,205.65
20240605093015,340.64
20240605094015,508.82
20240605095015,840.35
20240605100015,1550.34
20240605101015,1493.57
20240605102015,1207.53
20240605103015,592.38
20240605104015,1261.96
20240605105015,1537.08
20240605110015,1310.07
20240605111015,1678.21
20240605112015,1341.26
20240605113015,638.87
20240605114015,418.96
20240605115015,228.92
20240605120015,108.19
20240605121015,82.44
20240605122015,75.35
20240605123015,98.64
20240605124015,66.93
20240605125015,65.47
20240605130015,58.42
20240605131015,44.38
20240605132015,24.7
20240605133015,25.48
20240605134015,10.22
20240605135015,9.15
20240605140015,33.03
20240605141015,31.54
20240605142015,26.56
20240605143015,33.64
20240605144015,28.97
20240605145015,25.93
20240605150015,26.06
20240605151015,27.01
20240605152015,17.53
20240605153015,15.0
20240605154015,8.41
20240605155015,4.49
20240605160015,1.13
20240605161015,0.01
20240605162015,0.0
20240605163015,0.0
20240605164015,0.0
20240605165015,0.0
20240704090015,1659.98
20240704091015,1681.0
20240704092015,1692.59
20240704093015,1719.15
20240704094015,1715.58
20240704095015,1712.22
20240704100015,1715.21
20240704101015,1736.2
20240704102015,1749.28
20240704103015,1749.89
20240704104015,1746.61
20240704105015,1728.92
20240704110015,1709.15
20240704111015,1697.62
20240704112015,1656.27
20240704113015,1643.0
20240704114015,1594.19
20240704115015,1561.34
20240704120015,1509.78
20240704121015,1487.91
20240704122015,1413.83
20240704123015,1294.68
20240704124015,1273.85
20240704125015,1147.39
20240704130015,1182.51
20240704131015,1157.74
20240704132015,995.82
20240704133015,904.84
20240704134015,761.11
20240704135015,650.61
20240704140015,247.42
20240704141015,0.0
20240704142015,0.13
20240704143015,0.46
20240704144015,0.0
20240704145015,1.62
20240704150015,7.58
20240704151015,3.75
20240704152015,8.58
20240704153015,7.65
20240704154015,6.27
20240704155015,3.81
20240704160015,4.56
20240704161015,3.7
20240704162015,8.76
20240704163015,9.93
20240704164015,7.64
20240704165015,6.88
20240316090016,1054.61
20240316091016,987.49
20240316092016,802.38
20240316093016,848.02
20240316094016,598.68
20240316095016,1033.07
20240316100016,1681.21
20240316101016,1608.23
20240316102016,1778.65
20240316103016,1716.27
20240316104016,1715.09
20240316105016,1742.0
20240316110016,1810.66
20240316111016,1764.8
20240316112016,1852.05
20240316113016,1562.76
20240316114016,1090.21
20240316115016,1083.36
20240316120016,954.57
20240316121016,756.58
20240316122016,892.43
20240316123016,893.58
20240316124016,918.0
20240316125016,688.9
20240316130016,642.38
20240316131016,526.27
20240316132016,620.76
20240316133016,227.9
20240316134016,144.92
20240316135016,159.85
20240316140016,126.7
20240316141016,65.3
20240316142016,77.21
20240316143016,62.01
20240316144016,28.19
20240316145016,25.73
20240316150016,24.89
20240316151016,21.1
20240316152016,18.61
20240316153016,17.14
20240316154016,16.92
20240316155016,14.31
20240316160016,8.58
20240316161016,9.74
20240316162016,6.14
20240316163016,2.43
20240316164016,0.14
20240316165016,0.09
20240322090016,1380.04
20240322091016,1356.95
20240322092016,1580.24
20240322093016,1167.18
20240322094016,532.6
20240322095016,825.98
20240322100016,642.75
20240322101016,623.99
20240322102016,1545.1
20240322103016,1333.73
20240322104016,1023.79
20240322105016,1648.56
20240322110016,1852.52
20240322111016,1728.43
20240322112016,1445.18
20240322113016,741.52
20240322114016,429.3
20240322115016,276.92
20240322120016,459.89
20240322121016,402.91
20240322122016,570.9
20240322123016,441.07
20240322124016,328.52
20240322125016,209.45
20240322130016,149.76
20240322131016,90.17
20240322132016,173.99
20240322133016,110.09
20240322134016,69.82
20240322135016,54.78
20240322140016,47.57
20240322141016,31.32
20240322142016,16.82
20240322143016,6.86
20240322144016,5.84
20240322145016,8.75
20240322150016,9.81
20240322151016,10.82
20240322152016,12.14
20240322153016,7.29
20240322154016,3.6
20240322155016,2.75
20240322160016,0.02
20240322161016,0.0
20240322162016,0.0
20240322163016,0.0
20240322164016,0.0
20240322165016,0.0
20240414090016,1314.64
20240414091016,1409.84
20240414092016,1445.44
20240414093016,1490.24
20240414094016,1512.7
20240414095016,1553.07
20240414100016,879.83
20240414101016,1160.55
20240414102016,1146.1
20240414103016,1494.37
20240414104016,1483.38
20240414105016,1497.5
20240414110016,1586.78
20240414111016,1586.71
20240414112016,1464.95
20240414113016,1449.33
20240414114016,1403.14
20240414115016,1305.2
20240414120016,1264.06
20240414121016,1154.89
20240414122016,1081.92
20240414123016,954.21
20240414124016,865.14
20240414125016,645.66
20240414130016,775.72
20240414131016,467.31
20240414132016,428.37
20240414133016,73.89
20240414134016,83.97
20240414135016,83.96
20240414140016,73.88
20240414141016,46.04
20240414142016,41.33
20240414143016,27.67
20240414144016,29.54
20240414145016,42.61
20240414150016,37.02
20240414151016,28.38
20240414152016,24.49
20240414153016,17.15
20240414154016,15.33
20240414155016,17.64
20240414160016,28.54
20240414161016,23.05
20240414162016,20.11
20240414163016,14.74
20240414164016,13.7
20240414165016,13.41
20240422090016,1388.93
20240422091016,1284.55
20240422092016,1297.1
20240422093016,1477.4
20240422094016,1357.5
20240422095016,1516.25
20240422100016,1527.84
20240422101016,1323.21
20240422102016,1170.59
20240422103016,1495.45
20240422104016,1530.0
20240422105016,1392.04
20240422110016,1170.68
20240422111016,1083.44
20240422112016,957.47
20240422113016,1343.77
20240422114016,1445.74
20240422115016,1423.15
20240422120016,507.05
20240422121016,312.66
20240422122016,488.83
20240422123016,430.07
20240422124016,316.31
20240422125016,213.75
20240422130016,154.29
20240422131016,136.51
20240422132016,151.37
20240422133016,138.67
20240422134016,89.72
20240422135016,78.72
20240422140016,91.62
20240422141016,76.63
20240422142016,77.28
20240422143016,64.5
20240422144016,44.75
20240422145016,34.11
20240422150016,20.92
20240422151016,15.85
20240422152016,7.34
20240422153016,7.18
20240422154016,6.01
20240422155016,7.88
20240422160016,6.33
20240422161016,2.53
20240422162016,0.0
20240422163016,0.0
20240422164016,0.0
20240422165016,0.0
20240513090016,1.17
20240513091016,6.11
20240513092016,3.04
20240513093016,1.53
20240513094016,2.53
20240513095016,2.72
20240513100016,5.42
20240513101016,5.35
20240513102016,0.22
20240513103016,0.28
20240513104016,0.32
20240513105016,0.86
20240513110016,6.36
20240513111016,7.77
20240513112016,9.63
20240513113016,9.73
20240513114016,7.09
20240513115016,3.08
20240513120016,6.06
20240513121016,9.34
20240513122016,7.67
20240513123016,18.57
20240513124016,16.28
20240513125016,14.08
20240513130016,10.42
20240513131016,11.81
20240513132016,10.14
20240513133016,14.26
20240513134016,12.09
20240513135016,5.69
20240513140016,3.98
20240513141016,3.86
20240513142016,4.38
20240513143016,2.38
20240513144016,0.85
20240513145016,0.15
20240513150016,4.32
20240513151016,2.87
20240513152016,1.29
20240513153016,1.7
20240513154016,0.25
20240513155016,0.0
20240513160016,0.0
20240513161016,0.0
20240513162016,0.0
20240513163016,0.0
20240513164016,0.0
20240513165016,0.0
20240517090016,1588.91
20240517091016,1226.38
20240517092016,1338.51
20240517093016,1572.86
20240517094016,1383.91
20240517095016,1501.33
20240517100016,1653.96
20240517101016,627.76
20240517102016,316.58
20240517103016,187.23
20240517104016,325.01
20240517105016,494.71
20240517110016,793.49
20240517111016,369.52
20240517112016,462.78
20240517113016,483.72
20240517114016,335.09
20240517115016,592.01
20240517120016,569.3
20240517121016,205.57
20240517122016,101.52
20240517123016,52.86
20240517124016,29.79
20240517125016,24.29
20240517130016,17.66
20240517131016,16.53
20240517132016,30.7
20240517133016,34.47
20240517134016,32.45
20240517135016,31.5
20240517140016,37.8
20240517141016,33.29
20240517142016,37.54
20240517143016,28.46
20240517144016,19.02
20240517145016,15.89
20240517150016,23.38
20240517151016,18.24
20240517152016,14.45
20240517153016,18.13
20240517154016,20.15
20240517155016,22.01
20240517160016,27.18
20240517161016,25.83
20240517162016,15.47
20240517163016,9.79
20240517164016,4.99
20240517165016,1.11
20240519090016,79.29
20240519091016,81.01
20240519092016,74.68
20240519093016,53.38
20240519094016,55.44
20240519095016,130.76
20240519100016,197.69
20240519101016,234.05
20240519102016,127.77
20240519103016,154.04
20240519104016,224.49
20240519105016,199.51
20240519110016,146.41
20240519111016,126.02
20240519112016,85.36
20240519113016,84.48
20240519114016,107.53
20240519115016,137.94
20240519120016,165.88
20240519121016,180.8
20240519122016,92.68
20240519123016,72.81
20240519124016,66.8
20240519125016,65.49
20240519130016,74.99
20240519131016,89.25
20240519132016,105.56
20240519133016,100.24
20240519134016,78.23
20240519135016,61.81
20240519140016,49.59
20240519141016,59.39
20240519142016,60.71
20240519143016,64.35
20240519144016,51.96
20240519145016,41.43
20240519150016,77.8
