序號,答案
20240707102002,1079.89
20240707103002,1108.38
20240707104002,1152.45
20240707105002,1190.33
20240707110002,263.81
20240707111002,419.88
20240707112002,1234.16
20240707113002,1266.32
20240707114002,1240.8
20240707115002,1229.52
20240707120002,1215.06
20240707121002,1179.17
20240707122002,1191.73
20240707123002,1177.04
20240707124002,1147.92
20240707125002,1110.91
20240707130002,1068.63
20240707131002,989.19
20240707132002,960.56
20240707133002,918.16
20240707134002,888.26
20240707135002,833.07
20240707140002,750.27
20240707141002,706.39
20240707142002,573.57
20240707143002,563.92
20240707144002,530.81
20240707145002,568.25
20240707150002,562.53
20240707151002,199.82
20240707152002,81.91
20240707153002,70.22
20240707154002,29.65
20240707155002,76.05
20240707160002,31.02
20240707161002,28.45
20240707162002,14.61
20240707163002,57.19
20240707164002,0.24
20240707165002,0.0
20240317090003,1155.75
20240317091003,1264.39
20240317092003,1396.73
20240317093003,1546.07
20240317094003,1657.86
20240317095003,1658.25
20240317100003,1668.1
20240317101003,1660.14
20240317102003,1669.98
20240317103003,1694.94
20240317104003,1798.59
20240317105003,1819.67
20240317110003,1941.28
20240317111003,1942.65
20240317112003,1596.62
20240317113003,1008.43
20240317114003,750.05
20240317115003,480.54
20240317120003,2124.64
20240317121003,787.14
20240317122003,211.5
20240317123003,259.31
20240317124003,345.11
20240317125003,271.2
20240317130003,117.92
20240317131003,165.21
20240317132003,170.48
20240317133003,143.56
20240317134003,315.56
20240317135003,433.59
20240317140003,202.96
20240317141003,169.38
20240317142003,99.15
20240317143003,87.72
20240317144003,86.69
20240317145003,30.61
20240317150003,23.24
20240317151003,15.61
20240317152003,10.96
20240317153003,17.71
20240317154003,29.15
20240317155003,33.3
20240317160003,21.89
20240317161003,24.81
20240317162003,21.09
20240317163003,11.4
20240317164003,6.63
20240317165003,3.41
20240414090003,801.4
20240414091003,791.59
20240414092003,759.62
20240414093003,1174.07
20240414094003,1235.89
20240414095003,1348.87
20240414100003,1338.96
20240414101003,1403.0
20240414102003,1419.11
20240414103003,1630.49
20240414104003,1640.7
20240414105003,1573.87
20240414110003,1702.04
20240414111003,1706.24
20240414112003,1732.56
20240414113003,1751.07
20240414114003,957.31
20240414115003,1706.05
20240414120003,1430.65
20240414121003,409.82
20240414122003,296.17
20240414123003,872.21
20240414124003,648.15
20240414125003,478.91
20240414130003,1228.05
20240414131003,1299.82
20240414132003,858.5
20240414133003,1252.32
20240414134003,1505.36
20240414135003,1353.86
20240414140003,1222.66
20240414141003,567.09
20240414142003,173.61
20240414143003,229.22
20240414144003,463.63
20240414145003,523.76
20240414150003,484.41
20240414151003,333.14
20240414152003,290.32
20240414153003,164.29
20240414154003,117.54
20240414155003,137.86
20240414160003,204.21
20240414161003,258.14
20240414162003,163.01
20240414163003,147.62
20240414164003,87.32
20240414165003,83.87
20240524090003,89.28
20240524091003,146.19
20240524092003,222.31
20240524093003,179.93
20240524094003,238.16
20240524095003,633.52
20240524100003,178.18
20240524101003,111.11
20240524102003,318.43
20240524103003,226.52
20240524104003,263.53
20240524105003,199.2
20240524110003,313.25
20240524111003,182.95
20240524112003,373.02
20240524113003,733.05
20240524114003,378.04
20240524115003,129.96
20240524120003,159.31
20240524121003,304.12
20240524122003,390.85
20240524123003,341.9
20240524124003,520.23
20240524125003,764.7
20240524130003,1018.32
20240524131003,791.53
20240524132003,399.89
20240524133003,314.28
20240524134003,223.64
20240524135003,124.44
20240524140003,56.92
20240524141003,39.07
20240524142003,36.35
20240524143003,20.4
20240524144003,5.85
20240524145003,3.35
20240524150003,6.87
20240524151003,6.16
20240524152003,4.98
20240524153003,2.4
20240524154003,4.83
20240524155003,0.0
20240524160003,0.63
20240524161003,1.07
20240524162003,0.0
20240524163003,0.0
20240524164003,0.73
20240524165003,0.96
20240526090003,119.84
20240526091003,192.11
20240526092003,399.35
20240526093003,769.78
20240526094003,672.51
20240526095003,972.41
20240526100003,1113.82
20240526101003,507.3
20240526102003,248.07
20240526103003,182.3
20240526104003,157.28
20240526105003,147.63
20240526110003,135.29
20240526111003,160.82
20240526112003,197.74
20240526113003,246.66
20240526114003,245.92
20240526115003,205.59
20240526120003,266.86
20240526121003,273.1
20240526122003,262.23
20240526123003,222.51
20240526124003,196.3
20240526125003,157.68
20240526130003,145.59
20240526131003,120.1
20240526132003,106.65
20240526133003,90.07
20240526134003,85.21
20240526135003,88.07
20240526140003,123.66
20240526141003,131.67
20240526142003,117.58
20240526143003,127.7
20240526144003,122.06
20240526145003,97.02
20240526150003,61.94
20240526151003,44.39
20240526152003,52.36
20240526153003,44.39
20240526154003,59.0
20240526155003,54.99
20240526160003,45.55
20240526161003,43.53
20240526162003,36.87
20240526163003,30.11
20240526164003,26.17
20240526165003,21.97
20240603090003,61.93
20240603091003,59.43
20240603092003,89.96
20240603093003,110.03
20240603094003,54.93
20240603095003,101.33
20240603100003,79.68
20240603101003,46.85
20240603102003,79.39
20240603103003,139.83
20240603104003,151.84
20240603105003,192.06
20240603110003,54.92
20240603111003,122.08
20240603112003,33.37
20240603113003,50.15
20240603114003,88.99
20240603115003,129.71
20240603120003,145.96
20240603121003,112.17
20240603122003,436.07
20240603123003,89.35
20240603124003,107.1
20240603125003,138.85
20240603130003,151.58
20240603131003,167.58
20240603132003,175.6
20240603133003,171.13
20240603134003,65.15
20240603135003,44.96
20240603140003,125.61
20240603141003,75.09
20240603142003,166.19
20240603143003,66.0
20240603144003,51.61
20240603145003,25.8
20240603150003,6.05
20240603151003,8.13
20240603152003,7.02
20240603153003,4.73
20240603154003,0.65
20240603155003,0.0
20240603160003,0.0
20240603161003,0.0
20240603162003,0.22
20240603163003,0.0
20240603164003,1.38
20240603165003,0.0
20240620090003,1256.37
20240620091003,1437.56
20240620092003,375.35
20240620093003,1444.38
20240620094003,1122.36
20240620095003,1056.54
20240620100003,1425.03
20240620101003,1410.11
20240620102003,1601.34
20240620103003,182.21
20240620104003,122.57
20240620105003,148.67
20240620110003,1679.16
20240620111003,1611.95
20240620112003,1607.37
20240620113003,1505.0
20240620114003,1570.17
20240620115003,1536.66
20240620120003,1534.31
20240620121003,1553.43
20240620122003,1538.81
20240620123003,1494.22
20240620124003,1544.18
20240620125003,1469.31
20240620130003,1466.54
20240620131003,1446.03
20240620132003,1425.28
20240620133003,1120.33
20240620134003,1359.77
20240620135003,349.11
20240620140003,193.75
20240620141003,227.74
20240620142003,122.91
20240620143003,181.2
20240620144003,191.3
20240620145003,155.4
20240620150003,131.1
20240620151003,103.43
20240620152003,100.77
20240620153003,90.07
20240620154003,101.0
20240620155003,52.4
20240620160003,65.61
20240620161003,81.53
20240620162003,39.82
20240620163003,26.16
20240620164003,22.91
20240620165003,6.63
20240420090004,1179.65
20240420091004,1167.88
20240420092004,1246.3
20240420093004,953.34
20240420094004,805.25
20240420095004,912.4
20240420100004,1156.22
20240420101004,1264.66
20240420102004,1279.91
20240420103004,1193.83
20240420104004,864.12
20240420105004,1459.44
20240420110004,1396.08
20240420111004,1135.61
20240420112004,1247.67
20240420113004,1143.08
20240420114004,519.54
20240420115004,1557.8
20240420120004,439.27
20240420121004,707.45
20240420122004,1380.69
20240420123004,835.19
20240420124004,818.2
20240420125004,673.99
20240420130004,1035.95
20240420131004,557.43
20240420132004,559.08
20240420133004,615.8
20240420134004,610.29
20240420135004,437.84
20240420140004,227.56
20240420141004,161.44
20240420142004,341.16
20240420143004,455.12
20240420144004,300.66
20240420145004,221.82
20240420150004,233.83
20240420151004,200.76
20240420152004,132.76
20240420153004,84.6
20240420154004,231.11
20240420155004,200.7
20240420160004,69.2
20240420161004,30.22
20240420162004,24.03
20240420163004,13.07
20240420164004,15.59
20240420165004,11.99
20240422090004,1072.52
20240422091004,866.74
20240422092004,838.95
20240422093004,798.17
20240422094004,689.47
20240422095004,772.0
20240422100004,762.17
20240422101004,287.79
20240422102004,409.97
20240422103004,854.49
20240422104004,395.93
20240422105004,351.1
20240422110004,985.81
20240422111004,958.69
20240422112004,748.09
20240422113004,972.84
20240422114004,938.63
20240422115004,1036.98
20240422120004,471.08
20240422121004,394.24
20240422122004,477.13
20240422123004,957.0
20240422124004,373.28
20240422125004,500.55
20240422130004,593.21
20240422131004,412.49
20240422132004,282.03
20240422133004,252.82
20240422134004,206.05
20240422135004,540.76
20240422140004,208.15
20240422141004,212.17
20240422142004,231.67
20240422143004,261.68
20240422144004,121.18
20240422145004,41.89
20240422150004,41.76
20240422151004,20.51
20240422152004,18.0
20240422153004,16.47
20240422154004,18.8
20240422155004,50.93
20240422160004,27.35
20240422161004,18.16
20240422162004,8.99
20240422163004,5.62
20240422164004,11.3
20240422165004,11.12
20240513090004,18.08
20240513091004,15.44
20240513092004,18.8
20240513093004,22.1
20240513094004,23.16
20240513095004,20.21
20240513100004,9.2
20240513101004,12.24
20240513102004,10.64
20240513103004,10.62
20240513104004,14.29
20240513105004,18.1
20240513110004,20.71
20240513111004,29.04
20240513112004,38.13
20240513113004,36.58
20240513114004,34.14
20240513115004,38.69
20240513120004,26.38
20240513121004,35.92
20240513122004,31.56
20240513123004,36.1
20240513124004,27.24
20240513125004,38.06
20240513130004,11.38
20240513131004,11.54
20240513132004,14.74
20240513133004,10.64
20240513134004,21.92
20240513135004,36.11
20240513140004,10.48
20240513141004,17.21
20240513142004,14.42
20240513143004,6.82
20240513144004,14.1
20240513145004,12.24
20240513150004,13.89
20240513151004,11.83
20240513152004,9.93
20240513153004,4.5
20240513154004,9.11
20240513155004,7.55
20240513160004,0.79
20240513161004,0.0
20240513162004,0.0
20240513163004,0.0
20240513164004,0.0
20240513165004,0.0
20240515090004,1286.63
20240515091004,1020.31
20240515092004,1149.6
20240515093004,1126.56
20240515094004,1405.18
20240515095004,1154.93
20240515100004,1282.86
20240515101004,1034.58
20240515102004,1083.85
20240515103004,1158.39
20240515104004,1581.39
20240515105004,1355.56
20240515110004,1137.57
20240515111004,1403.7
20240515112004,1576.21
20240515113004,1491.38
20240515114004,1461.53
20240515115004,1549.03
20240515120004,1239.15
20240515121004,1669.4
20240515122004,1675.48
20240515123004,1589.76
20240515124004,1552.97
20240515125004,1606.34
20240515130004,1473.27
20240515131004,1536.62
20240515132004,1053.04
20240515133004,386.34
20240515134004,354.99
20240515135004,443.95
20240515140004,320.66
20240515141004,248.3
20240515142004,228.87
20240515143004,209.7
20240515144004,125.12
20240515145004,127.06
20240515150004,174.19
20240515151004,79.52
20240515152004,65.06
20240515153004,49.45
20240515154004,27.23
20240515155004,50.33
20240515160004,42.88
20240515161004,30.52
20240515162004,26.48
20240515163004,13.26
20240515164004,14.1
20240515165004,8.86
20240629090004,1182.23
20240629091004,1258.29
20240629092004,1275.16
20240629093004,1278.94
20240629094004,1343.33
20240629095004,1380.21
20240629100004,1290.3
20240629101004,1273.3
20240629102004,1119.15
20240629103004,1431.02
20240629104004,1290.47
20240629105004,1473.03
20240629110004,196.15
20240629111004,1584.65
20240629112004,1576.78
20240629113004,1616.42
20240629114004,1526.29
20240629115004,1412.59
20240629120004,1557.86
20240629121004,1547.45
20240629122004,1124.96
20240629123004,1086.99
20240629124004,190.95
20240629125004,1518.78
20240629130004,336.66
20240629131004,62.02
20240629132004,114.13
20240629133004,85.06
20240629134004,54.02
20240629135004,21.62
20240629140004,14.57
20240629141004,8.63
20240629142004,8.41
20240629143004,10.71
20240629144004,7.45
20240629145004,10.02
20240629150004,23.82
20240629151004,13.51
20240629152004,10.96
20240629153004,18.06
20240629154004,5.23
20240629155004,4.72
20240629160004,1.64
20240629161004,0.34
20240629162004,0.42
20240629163004,0.0
20240629164004,0.0
20240629165004,0.0
20240704090004,1225.91
20240704091004,1276.45
20240704092004,1325.47
20240704093004,1374.3
20240704094004,1408.34
20240704095004,1428.0
20240704100004,1399.83
20240704101004,1406.19
20240704102004,1430.94
20240704103004,1459.74
20240704104004,1488.9
20240704105004,1469.48
20240704110004,1468.85
20240704111004,1502.79
20240704112004,1512.46
20240704113004,1497.29
20240704114004,1461.37
20240704115004,1464.07
20240704120004,1459.89
20240704121004,1463.1
20240704122004,1429.84
20240704123004,1429.24
20240704124004,1377.72
20240704125004,1322.14
20240704130004,1333.02
20240704131004,1321.38
20240704132004,1278.66
20240704133004,1149.81
20240704134004,1037.13
20240704135004,989.25
20240704140004,924.43
20240704141004,987.23
20240704142004,766.08
20240704143004,682.91
20240704144004,631.3
20240704145004,205.0
20240704150004,201.04
20240704151004,451.62
20240704152004,355.85
20240704153004,269.49
20240704154004,171.45
20240704155004,116.68
20240704160004,61.12
20240704161004,44.2
20240704162004,26.23
20240704163004,18.84
20240704164004,24.47
20240704165004,12.6
20240509090005,167.35
20240509091005,213.02
20240509092005,267.79
20240509093005,310.87
20240509094005,621.83
20240509095005,723.54
20240509100005,628.25
20240509101005,723.7
20240509102005,929.59
20240509103005,721.39
20240509104005,626.0
20240509105005,801.44
20240509110005,952.63
20240509111005,1776.42
20240509112005,906.27
20240509113005,662.45
20240509114005,594.75
20240509115005,341.56
20240509120005,206.99
20240509121005,172.02
20240509122005,168.99
20240509123005,161.57
20240509124005,254.92
20240509125005,302.4
20240509130005,226.77
20240509131005,596.43
20240509132005,330.03
20240509133005,143.38
20240509134005,105.34
20240509135005,71.11
20240509140005,140.93
20240509141005,142.36
20240509142005,91.24
20240509143005,92.64
20240509144005,61.26
20240509145005,57.39
20240509150005,48.55
20240509151005,47.33
20240509152005,37.64
20240509153005,45.27
20240509154005,42.26
20240509155005,36.83
20240509160005,20.42
20240509161005,23.39
20240509162005,6.57
20240509163005,6.8
20240509164005,5.77
20240509165005,1.72
20240514090005,77.48
20240514091005,112.25
20240514092005,162.97
20240514093005,176.18
20240514094005,140.56
20240514095005,236.92
20240514100005,460.23
20240514101005,689.95
20240514102005,305.73
20240514103005,331.32
20240514104005,337.99
20240514105005,550.23
20240514110005,359.54
20240514111005,419.48
20240514112005,506.97
20240514113005,724.83
20240514114005,360.72
20240514115005,870.87
20240514120005,1160.11
20240514121005,818.8
20240514122005,1070.0
20240514123005,199.28
20240514124005,697.57
20240514125005,426.87
20240514130005,376.6
20240514131005,165.39
20240514132005,328.88
20240514133005,833.12
20240514134005,346.37
20240514135005,204.71
20240514140005,63.49
20240514141005,72.19
20240514142005,283.87
20240514143005,172.01
20240514144005,67.35
20240514145005,42.18
20240514150005,32.71
20240514151005,39.26
20240514152005,35.43
20240514153005,41.42
20240514154005,23.38
20240514155005,24.76
20240514160005,33.34
20240514161005,32.68
20240514162005,13.94
20240514163005,7.2
20240514164005,11.17
20240514165005,7.95
20240615090005,580.32
20240615091005,709.58
20240615092005,732.0
20240615093005,944.09
20240615094005,999.39
20240615095005,1146.71
20240615100005,1225.73
20240615101005,1371.01
20240615102005,1127.94
20240615103005,1355.82
20240615104005,1055.44
20240615105005,1271.36
20240615110005,1475.03
20240615111005,1352.57
20240615112005,1468.03
20240615113005,1522.56
20240615114005,1551.67
20240615115005,1619.35
20240615120005,1617.92
20240615121005,1606.96
20240615122005,1618.74
20240615123005,1606.68
20240615124005,1645.08
20240615125005,1589.68
20240615130005,1580.09
20240615131005,1318.49
20240615132005,698.7
20240615133005,1410.87
20240615134005,1347.34
20240615135005,1185.1
20240615140005,1145.62
20240615141005,1299.67
20240615142005,1598.63
20240615143005,1400.39
20240615144005,1390.95
20240615145005,1297.12
20240615150005,1202.27
20240615151005,1029.92
20240615152005,1126.28
20240615153005,1015.33
20240615154005,734.12
20240615155005,629.82
20240615160005,739.7
20240615161005,565.97
20240615162005,400.39
20240615163005,92.51
20240615164005,172.06
20240615165005,26.61
20240620090005,735.07
20240620091005,810.16
20240620092005,283.17
20240620093005,935.5
20240620094005,666.4
20240620095005,569.42
20240620100005,874.47
20240620101005,679.21
20240620102005,1519.98
20240620103005,151.31
20240620104005,117.28
20240620105005,154.44
20240620110005,1563.09
20240620111005,1544.29
20240620112005,1593.26
20240620113005,1511.23
20240620114005,1576.17
20240620115005,1565.99
20240620120005,1585.16
20240620121005,1586.57
20240620122005,1612.16
20240620123005,1594.21
20240620124005,1620.69
20240620125005,1617.97
20240620130005,1599.5
20240620131005,1603.32
20240620132005,1640.67
20240620133005,891.56
20240620134005,1654.04
20240620135005,419.24
20240620140005,291.21
20240620141005,354.32
20240620142005,189.71
20240620143005,234.67
20240620144005,339.77
20240620145005,281.85
20240620150005,176.29
20240620151005,125.97
20240620152005,130.0
20240620153005,105.79
20240620154005,120.82
20240620155005,48.91
20240620160005,60.25
20240620161005,83.86
20240620162005,42.57
20240620163005,25.12
20240620164005,24.56
20240620165005,3.91
20240706090005,486.89
20240706091005,598.85
20240706092005,681.26
20240706093005,768.45
20240706094005,848.75
20240706095005,955.14
20240706100005,1011.91
20240706101005,1135.56
20240706102005,1171.74
20240706103005,1256.74
20240706104005,1291.63
20240706105005,1344.78
20240706110005,1412.71
20240706111005,1469.44
20240706112005,1514.44
20240706113005,1555.39
20240706114005,1557.51
20240706115005,1559.48
20240706120005,1548.25
20240706121005,1571.57
20240706122005,1607.63
20240706123005,1616.72
20240706124005,1592.88
20240706125005,1579.39
20240706130005,1571.32
20240706131005,1580.93
20240706132005,1632.05
20240706133005,1589.81
20240706134005,1567.66
20240706135005,1516.66
20240706140005,1583.66
20240706141005,1589.29
20240706142005,1621.91
20240706143005,1501.99
20240706144005,1426.34
20240706145005,1372.88
20240706150005,1358.38
20240706151005,1357.0
20240706152005,1290.15
20240706153005,1136.73
20240706154005,924.67
20240706155005,59.18
20240706160005,52.35
20240706161005,345.11
20240706162005,20.69
20240706163005,10.61
20240706164005,5.97
20240706165005,0.0
20240708090005,555.95
20240708091005,653.41
20240708092005,786.38
20240708093005,838.6
20240708094005,926.71
20240708095005,1033.77
20240708100005,1119.0
20240708101005,216.82
20240708102005,208.47
20240708103005,1496.18
20240708104005,1427.5
20240708105005,1502.09
20240708110005,1511.24
20240708111005,1565.5
20240708112005,1592.98
20240708113005,1616.67
20240708114005,1623.69
20240708115005,1626.18
20240708120005,1617.9
20240708121005,1622.72
20240708122005,1652.76
20240708123005,1643.81
20240708124005,1626.54
20240708125005,1636.61
20240708130005,1592.37
20240708131005,1619.78
20240708132005,1649.18
20240708133005,1653.31
20240708134005,1640.47
20240708135005,1657.6
20240708140005,470.37
20240708141005,997.16
20240708142005,1648.32
20240708143005,385.65
20240708144005,52.67
20240708145005,106.28
20240708150005,229.86
20240708151005,1382.87
20240708152005,1495.02
20240708153005,164.68
20240708154005,32.06
20240708155005,27.44
20240708160005,44.15
20240708161005,14.01
20240708162005,9.3
20240708163005,7.12
20240708164005,1.91
20240708165005,0.0
20240520090006,501.27
20240520091006,510.81
20240520092006,512.87
20240520093006,483.33
20240520094006,305.4
20240520095006,261.25
20240520100006,248.57
20240520101006,272.79
20240520102006,310.01
20240520103006,371.1
20240520104006,424.19
20240520105006,469.19
20240520110006,397.82
20240520111006,384.2
20240520112006,347.59
20240520113006,315.56
20240520114006,279.62
20240520115006,331.07
20240520120006,561.22
20240520121006,342.76
20240520122006,308.97
20240520123006,227.47
20240520124006,366.08
20240520125006,338.36
20240520130006,275.44
20240520131006,180.88
20240520132006,95.12
20240520133006,72.11
20240520134006,79.41
20240520135006,103.94
20240520140006,106.24
20240520141006,100.91
20240520142006,83.38
20240520143006,132.1
20240520144006,216.69
20240520145006,203.2
20240520150006,191.23
20240520151006,152.28
20240520152006,118.01
20240520153006,74.0
20240520154006,50.0
20240520155006,53.58
20240520160006,41.31
20240520161006,39.59
20240520162006,38.93
20240520163006,35.52
20240520164006,28.14
20240520165006,19.96
20240527090006,383.4
20240527091006,304.29
20240527092006,347.94
20240527093006,1488.09
20240527094006,1097.34
20240527095006,234.37
20240527100006,214.67
20240527101006,210.02
20240527102006,192.78
20240527103006,329.44
20240527104006,616.73
20240527105006,218.2
20240527110006,215.85
20240527111006,297.21
20240527112006,203.45
20240527113006,264.75
20240527114006,200.1
20240527115006,290.89
20240527120006,337.2
20240527121006,440.27
20240527122006,1822.28
20240527123006,1174.16
20240527124006,271.59
20240527125006,445.45
20240527130006,615.29
20240527131006,887.11
20240527132006,1275.2
20240527133006,744.58
20240527134006,616.95
20240527135006,253.15
20240527140006,150.97
20240527141006,168.93
20240527142006,131.63
20240527143006,193.59
20240527144006,317.6
20240527145006,462.51
20240527150006,141.54
20240527151006,473.87
20240527152006,597.61
20240527153006,120.79
20240527154006,103.6
20240527155006,94.56
20240527160006,78.74
20240527161006,23.02
20240527162006,24.93
20240527163006,26.35
20240527164006,27.59
20240527165006,14.37
20240625090006,671.91
20240625091006,849.33
20240625092006,907.81
20240625093006,1116.49
20240625094006,1188.79
20240625095006,1264.03
20240625100006,1275.59
20240625101006,1457.42
20240625102006,1564.94
20240625103006,1542.22
20240625104006,885.49
20240625105006,961.35
20240625110006,1602.93
20240625111006,1707.35
20240625112006,236.96
20240625113006,1778.99
20240625114006,1709.46
20240625115006,1740.15
20240625120006,337.83
20240625121006,1475.54
20240625122006,1458.76
20240625123006,1611.34
20240625124006,1641.79
20240625125006,1760.87
20240625130006,1838.85
20240625131006,1692.4
20240625132006,983.13
20240625133006,1565.81
20240625134006,1448.18
20240625135006,1474.86
20240625140006,1145.23
20240625141006,1133.29
20240625142006,1073.21
20240625143006,1209.75
20240625144006,211.65
20240625145006,138.87
20240625150006,690.75
20240625151006,563.13
20240625152006,580.43
20240625153006,72.15
20240625154006,270.99
20240625155006,125.13
20240625160006,124.5
20240625161006,29.59
20240625162006,16.87
20240625163006,66.91
20240625164006,22.3
20240625165006,11.23
20240629090006,608.31
20240629091006,769.33
20240629092006,823.85
20240629093006,898.04
20240629094006,992.7
20240629095006,1092.78
20240629100006,1169.75
20240629101006,1339.05
20240629102006,1418.36
20240629103006,1491.07
20240629104006,1474.79
20240629105006,1546.33
20240629110006,166.98
20240629111006,1662.44
20240629112006,1653.5
20240629113006,1763.73
20240629114006,1705.19
20240629115006,1761.12
20240629120006,1760.4
20240629121006,1796.88
20240629122006,1699.92
20240629123006,1769.38
20240629124006,199.17
20240629125006,1998.93
20240629130006,509.33
20240629131006,92.14
20240629132006,117.51
20240629133006,83.75
20240629134006,48.37
20240629135006,15.79
20240629140006,14.58
20240629141006,7.35
20240629142006,8.5
20240629143006,8.35
20240629144006,7.59
20240629145006,6.84
20240629150006,29.9
20240629151006,12.75
20240629152006,11.06
20240629153006,24.2
20240629154006,6.2
20240629155006,2.9
20240629160006,0.0
20240629161006,0.0
20240629162006,0.0
20240629163006,0.0
20240629164006,0.0
20240629165006,0.0
20240706090006,612.46
20240706091006,725.44
20240706092006,781.04
20240706093006,875.89
20240706094006,953.13
20240706095006,1045.75
20240706100006,1119.36
20240706101006,1244.07
20240706102006,1270.22
20240706103006,1343.9
20240706104006,1370.59
20240706105006,1411.12
20240706110006,1516.25
20240706111006,1544.51
20240706112006,1560.12
20240706113006,1577.33
20240706114006,1592.67
20240706115006,1585.64
20240706120006,1601.61
20240706121006,1620.4
20240706122006,1639.6
20240706123006,1644.92
20240706124006,1622.03
20240706125006,1605.97
20240706130006,1572.3
20240706131006,1580.25
20240706132006,1589.78
20240706133006,1566.13
20240706134006,1505.94
20240706135006,1465.58
20240706140006,1496.91
20240706141006,1498.42
20240706142006,1459.7
20240706143006,1376.43
20240706144006,1228.18
20240706145006,1177.75
20240706150006,1165.91
20240706151006,1100.21
20240706152006,926.33
20240706153006,734.01
20240706154006,516.97
20240706155006,51.25
20240706160006,34.65
20240706161006,117.39
20240706162006,16.44
20240706163006,6.73
20240706164006,3.75
20240706165006,0.72
20240722090006,664.1
20240722091006,780.42
20240722092006,863.17
20240722093006,935.96
20240722094006,1100.61
20240722095006,1118.62
20240722100006,1224.67
20240722101006,1433.25
20240722102006,1455.78
20240722103006,1532.71
20240722104006,1599.22
20240722105006,1564.11
20240722110006,1565.05
20240722111006,1625.6
20240722112006,1590.37
20240722113006,1591.79
20240722114006,1571.13
20240722115006,1567.35
20240722120006,1607.35
20240722121006,1594.54
20240722122006,1603.66
20240722123006,1593.59
20240722124006,1577.34
20240722125006,1550.26
20240722130006,1524.9
20240722131006,1343.27
20240722132006,1374.87
20240722133006,1321.71
20240722134006,1244.2
20240722135006,1276.68
20240722140006,1392.17
20240722141006,1224.73
20240722142006,1108.27
20240722143006,951.42
20240722144006,620.76
20240722145006,776.47
20240722150006,114.36
20240722151006,394.11
20240722152006,559.78
20240722153006,563.33
20240722154006,509.43
20240722155006,479.99
20240722160006,439.62
20240722161006,402.12
20240722162006,285.17
20240722163006,207.33
20240722164006,107.55
20240722165006,59.77
20240526090007,134.68
20240526091007,212.4
20240526092007,452.57
20240526093007,1133.21
20240526094007,810.7
20240526095007,1042.16
20240526100007,1340.68
20240526101007,570.59
20240526102007,252.53
20240526103007,189.83
20240526104007,170.46
20240526105007,141.69
20240526110007,153.95
20240526111007,178.87
20240526112007,185.44
20240526113007,261.28
20240526114007,276.39
20240526115007,252.67
20240526120007,292.94
20240526121007,297.4
20240526122007,237.51
20240526123007,228.65
20240526124007,220.99
20240526125007,173.0
20240526130007,151.83
20240526131007,117.51
20240526132007,94.95
20240526133007,91.11
20240526134007,81.84
20240526135007,87.65
20240526140007,113.72
20240526141007,112.56
20240526142007,108.17
20240526143007,119.88
20240526144007,103.72
20240526145007,96.84
20240526150007,64.91
20240526151007,43.35
20240526152007,55.14
20240526153007,42.84
20240526154007,60.23
20240526155007,59.78
20240526160007,52.63
20240526161007,41.65
20240526162007,36.36
20240526163007,33.03
20240526164007,28.39
20240526165007,25.86
20240612090007,1184.26
20240612091007,364.54
20240612092007,224.43
20240612093007,263.2
20240612094007,1261.13
20240612095007,241.12
20240612100007,705.91
20240612101007,289.18
20240612102007,205.79
20240612103007,271.25
20240612104007,270.91
20240612105007,480.26
20240612110007,935.24
20240612111007,577.45
20240612112007,691.33
20240612113007,549.69
20240612114007,479.02
20240612115007,396.81
20240612120007,381.01
20240612121007,450.41
20240612122007,534.69
20240612123007,768.58
20240612124007,1541.86
20240612125007,2052.27
20240612130007,1835.06
20240612131007,516.25
20240612132007,93.11
20240612133007,68.09
20240612134007,56.1
20240612135007,49.03
20240612140007,36.57
20240612141007,87.07
20240612142007,393.2
20240612143007,247.18
20240612144007,140.79
20240612145007,75.36
20240612150007,44.25
20240612151007,34.95
20240612152007,30.52
20240612153007,52.05
20240612154007,80.16
20240612155007,125.37
20240612160007,70.0
20240612161007,51.64
20240612162007,122.59
20240612163007,62.98
20240612164007,33.07
20240612165007,23.89
20240615090007,1338.9
20240615091007,1398.03
20240615092007,1366.29
20240615093007,1562.26
20240615094007,1535.67
20240615095007,1645.3
20240615100007,1744.62
20240615101007,1805.2
20240615102007,1537.45
20240615103007,1651.73
20240615104007,1556.18
20240615105007,1639.58
20240615110007,1689.29
20240615111007,1629.56
20240615112007,1657.51
20240615113007,1619.58
20240615114007,1606.76
20240615115007,1682.26
20240615120007,1608.76
20240615121007,1619.0
20240615122007,1576.6
20240615123007,1381.11
20240615124007,1591.15
20240615125007,1498.35
20240615130007,1317.18
20240615131007,1292.7
20240615132007,623.22
20240615133007,1123.1
20240615134007,1026.68
20240615135007,886.49
20240615140007,539.08
20240615141007,998.21
20240615142007,843.63
20240615143007,508.98
20240615144007,623.55
20240615145007,494.51
20240615150007,431.39
20240615151007,335.36
20240615152007,331.88
20240615153007,203.85
20240615154007,144.68
20240615155007,105.76
20240615160007,92.66
20240615161007,58.66
20240615162007,28.99
20240615163007,19.42
20240615164007,19.13
20240615165007,11.23
20240717090007,1263.49
20240717091007,1336.88
20240717092007,1394.33
20240717093007,1402.43
20240717094007,1461.27
20240717095007,1541.59
20240717100007,1515.58
20240717101007,1556.89
20240717102007,1612.63
20240717103007,1593.02
20240717104007,1636.76
20240717105007,1682.67
20240717110007,1697.05
20240717111007,1693.1
20240717112007,1741.77
20240717113007,1713.8
20240717114007,1670.99
20240717115007,1656.25
